ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Audio_Files
Kawam-namesake-2,,Kawam,namesake,bɪnaŋ,bɪnaŋ,,,,,,,,517b0a1cdbafbf6c79f675f20c37dc29
Kawam-namesake-3,,Kawam,namesake,nadum,nadum,,,,,,,,
Kawam-namesake-4,,Kawam,namesake,binaŋ,binaŋ,,,,,,,,
Taeme-namesake-1,,Taeme,namesake,benaŋ,benaŋ,,,,,,,,fc04f9ad0912057698b92ede8b654cd5
Taeme-namesake-2,,Taeme,namesake,bɛnɑŋ,bɛnɑŋ,,,,,,,,fc04f9ad0912057698b92ede8b654cd5
Taeme-namesake-3,,Taeme,namesake,benaŋ,benaŋ,,,,,,,,fb6c9f39421272a971f86192e896a50b
Agob-nape-1,,Agob,nape,kote,kote,,,,,,,,0159127f0b1be009040ea5e36f2e103a
Agob-nape-2,,Agob,nape,kote,kote,,,,,,,,0159127f0b1be009040ea5e36f2e103a
Em-nape-1,,Em,nape,kʷote,kʷote,,,,,,,,2b72699b579c030fc128ce5e6638a05f
Em-nape-2,,Em,nape,kote,kote,,,,,,,,2b72699b579c030fc128ce5e6638a05f
Ende-nape-1,,Ende,nape,kote,kote,,,,,,,,c95122f504222b041c5c4dad5517af85
Ende-nape-2,,Ende,nape,kote,kote,,,,,,,,c95122f504222b041c5c4dad5517af85
Idi-nape-1,,Idi,nape,"jən kʷəʈ,kʷtæ","jən kʷəʈ,kʷtæ",,,,,,,,
Idi-nape-2,,Idi,nape,kʷətæ,kʷətæ,,,,,,,,
Kawam-nape-1,,Kawam,nape,kote,kote,,,,,,,,fd6e1035a7db78a2dc513c6c3a35c9ee
Kawam-nape-2,,Kawam,nape,qote,qote,,,,,,,,fd6e1035a7db78a2dc513c6c3a35c9ee
Kawam-nape-3,,Kawam,nape,kote,kote,,,,,,,,
Taeme-nape-1,,Taeme,nape,kʷate,kʷate,,,,,,,,f1594a12bfe6f7213d91e9d041b00399
Taeme-nape-2,,Taeme,nape,kʷətæ,kʷətæ,,,,,,,,f1594a12bfe6f7213d91e9d041b00399
Agob-navel-1,,Agob,navel,unkum,unkum,,,,,,,,db1df33175b8f654e7f86ed3c0b441fa
Agob-navel-2,,Agob,navel,unkum,unkum,,,,,,,,db1df33175b8f654e7f86ed3c0b441fa
Em-navel-1,,Em,navel,wunkum,wunkum,,,,,,,,8d5f975d5aba3dc5861863550ee654ca
Em-navel-2,,Em,navel,unkum,unkum,,,,,,,,8d5f975d5aba3dc5861863550ee654ca
Ende-navel-1,,Ende,navel,wənkəm,wənkəm,,,,,,,,e192462cbccc5da19b766e363d35ad5b
Ende-navel-2,,Ende,navel,wɘnkɘm,wɘnkɘm,,,,,,,,e192462cbccc5da19b766e363d35ad5b
Kawam-navel-1,,Kawam,navel,unkum,unkum,,,,,,,,c61efc82061147b9ec9daa2146f375e2
Kawam-navel-2,,Kawam,navel,unkum,unkum,,,,,,,,c61efc82061147b9ec9daa2146f375e2
Kawam-navel-3,,Kawam,navel,unkum,unkum,,,,,,,,
Taeme-navel-1,,Taeme,navel,kəm͡bæ,kəm͡bæ,,,,,,,,763a80f8b1eec91adabc8a6783e69d32
Taeme-navel-2,,Taeme,navel,kəmbɛ,kəmbɛ,,,,,,,,763a80f8b1eec91adabc8a6783e69d32
Taeme-navel-3,,Taeme,navel,kəm͡bæ,kəm͡bæ,,,,,,,,8640ab5513b4962eea04df42b039f12d
Taeme-navel-4,,Taeme,navel,kəmbæ,kəmbæ,,,,,,,,8640ab5513b4962eea04df42b039f12d
Agob-near-1,,Agob,near,dusi,dusi,,,,,,,,0ec971785cd217395319dd2561587ff2
Agob-near-2,,Agob,near,dusi,dusi,,,,,,,,0ec971785cd217395319dd2561587ff2
Em-near-1,,Em,near,siŋlem,siŋlem,,,,,,,,7f62b771f4608bf3ad0ef087494b11ad
Em-near-2,,Em,near,siŋləm,siŋləm,,,,,,,,7f62b771f4608bf3ad0ef087494b11ad
Ende-near-1,,Ende,near,dowaj,dowaj,,,,,,,,0b9298146edb4925b2dc8e39c21a0f47
Ende-near-2,,Ende,near,dowɐj,dowɐj,,,,,,,,0b9298146edb4925b2dc8e39c21a0f47
Kawam-near-1,,Kawam,near,siŋle,siŋle,,,,,,,,291e67a0e92e1f2dab732117ca5c2baf
Kawam-near-2,,Kawam,near,siŋle,siŋle,,,,,,,,291e67a0e92e1f2dab732117ca5c2baf
Kawam-near-3,,Kawam,near,siŋle,siŋle,,,,,,,,
Taeme-near-1,,Taeme,near,dowaj,dowaj,,,,,,,,eb43cdde058e3022210882175e017ff0
Taeme-near-2,,Taeme,near,dowəj,dowəj,,,,,,,,eb43cdde058e3022210882175e017ff0
Agob-neck-1,,Agob,neck,pek,pek,,,,,,,,0d971fae333d1b80730ff7936895340e
Agob-neck-2,,Agob,neck,pɛk,pɛk,,,,,,,,0d971fae333d1b80730ff7936895340e
Em-neck-1,,Em,neck,inkuʈ,inkuʈ,,,,,,,,
Ende-neck-1,,Ende,neck,kote,kote,,,,,,,,72cf8815e75a7f29461625c089c4aed4
Ende-neck-2,,Ende,neck,kote,kote,,,,,,,,72cf8815e75a7f29461625c089c4aed4
Kawam-neck-1,,Kawam,neck,pek,pek,,,,,,,,1189ea66ef6a177d7ee55fcf3039cfb8
Kawam-neck-2,,Kawam,neck,pæk,pæk,,,,,,,,1189ea66ef6a177d7ee55fcf3039cfb8
Kawam-neck-3,,Kawam,neck,pæk,pæk,,,,,,,,
Taeme-neck-1,,Taeme,neck,kʷate,kʷate,,,,,,,,f5f26d986b0b839aed26c594a9927830
Taeme-neck-2,,Taeme,neck,kʷətæ,kʷətæ,,,,,,,,f5f26d986b0b839aed26c594a9927830
Taeme-neck-3,,Taeme,neck,kʷətæ,kʷətæ,,,,,,,,c146ed56466034f00d49e65f0f7f46ae
Taeme-neck-4,,Taeme,neck,kʷətæ,kʷətæ,,,,,,,,c146ed56466034f00d49e65f0f7f46ae
Idi-net-1,,Idi,net,ɡ͡bɪl,ɡ͡bɪl,,,,,,,,
Taeme-net-1,,Taeme,net,ɡʷɪl,ɡʷɪl,,,,,,,,
Em-net-bag-1,,Em,net-bag,ɡuɽ ɲoŋ,ɡuɽ ɲoŋ,,,,,,,,04e7d83a590ee04afe75a37475e6fd05
Em-net-bag-2,,Em,net-bag,ɡuɽɲoŋ,ɡuɽɲoŋ,,,,,,,,04e7d83a590ee04afe75a37475e6fd05
Agob-netbag-1,,Agob,netbag,ɡuɽ ɲoŋ,ɡuɽ ɲoŋ,,,,,,,,4b712898bc08449d7c16afa2fa112848
Agob-netbag-2,,Agob,netbag,ɡuɽɲəŋ,ɡuɽɲəŋ,,,,,,,,4b712898bc08449d7c16afa2fa112848
Ende-netbag-1,,Ende,netbag,ɡuɽ ɲəŋ,ɡuɽ ɲəŋ,,,,,,,,95a6baa5eec89ef826c587ecb5ed6475
Ende-netbag-2,,Ende,netbag,ɡuɽɪɲɘŋ,ɡuɽɪɲɘŋ,,,,,,,,95a6baa5eec89ef826c587ecb5ed6475
Kawam-netbag-1,,Kawam,netbag,ɡur raʈ,ɡur raʈ,,,,,,,,ca3f23d432c5276e90fa7f5f19591b6e
Kawam-netbag-2,,Kawam,netbag,ɡurraʈ͡ʂ,ɡurraʈ͡ʂ,,,,,,,,ca3f23d432c5276e90fa7f5f19591b6e
Kawam-netbag-3,,Kawam,netbag,ɡurat͡ʃ,ɡurat͡ʃ,,,,,,,,
Taeme-netbag-1,,Taeme,netbag,ɡʷel ɲəŋ,ɡʷel ɲəŋ,,,,,,,,095c4b1199f6177e9729b7341dd5bdb2
Taeme-netbag-2,,Taeme,netbag,ɡʷɛlɪɲəŋ,ɡʷɛlɪɲəŋ,,,,,,,,095c4b1199f6177e9729b7341dd5bdb2
Taeme-netbag-3,,Taeme,netbag,ɡʷɪlɪɲəŋ,ɡʷɪlɪɲəŋ,,,,,,,,1db87c4ba48859e91156de860e5ca484
Agob-new-1,,Agob,new,sisor,sisor,,,,,,,,bf9f5ef7caad311ea4b93e0dcca66a33
Agob-new-2,,Agob,new,sisɔr,sisɔr,,,,,,,,bf9f5ef7caad311ea4b93e0dcca66a33
Em-new-1,,Em,new,sisor,sisor,,,,,,,,6e987375213925439c61e943e7997ba7
Em-new-2,,Em,new,sisʌr,sisʌr,,,,,,,,6e987375213925439c61e943e7997ba7
Ende-new-1,,Ende,new,sisor,sisor,,,,,,,,163317c6266e48adaec96653e44d812c
Ende-new-2,,Ende,new,sisor,sisor,,,,,,,,163317c6266e48adaec96653e44d812c
Idi-new-1,,Idi,new,sisɪri,sisɪri,,,,,,,,
Idi-new-2,,Idi,new,sɪsɪri,sɪsɪri,,,,,,,,
Kawam-new-1,,Kawam,new,sisor,sisor,,,,,,,,e9ac44be9be1fece09b84d3357aac7ff
Kawam-new-2,,Kawam,new,sisor,sisor,,,,,,,,e9ac44be9be1fece09b84d3357aac7ff
Kawam-new-3,,Kawam,new,sisʌr,sisʌr,,,,,,,,
Taeme-new-1,,Taeme,new,sisɪri,sisɪri,,,,,,,,d16fd4887a5d7c6f457395f155b29774
Taeme-new-2,,Taeme,new,sɪsɪrɨ,sɪsɪrɨ,,,,,,,,d16fd4887a5d7c6f457395f155b29774
Taeme-new-3,,Taeme,new,sɪsɪr,sɪsɪr,,,,,,,,a709eba3e0a98179417d68f5ea7fce9b
Taeme-new-4,,Taeme,new,sɪsɪr,sɪsɪr,,,,,,,,a709eba3e0a98179417d68f5ea7fce9b
Agob-new-moon-1,,Agob,new-moon,kʷak kuɖuɽ,kʷak kuɖuɽ,,,,,,,,b2e4fcc4e21fa3d78cf9aa63f7824b4b
Agob-new-moon-2,,Agob,new-moon,kʷakkuɖuɽ,kʷakkuɖuɽ,,,,,,,,b2e4fcc4e21fa3d78cf9aa63f7824b4b
Em-new-moon-1,,Em,new-moon,kok kuɖuɽ,kok kuɖuɽ,,,,,,,,de2ae898be989e24c796fda1b704841c
Em-new-moon-2,,Em,new-moon,kokkuɽuɻ,kokkuɽuɻ,,,,,,,,de2ae898be989e24c796fda1b704841c
Ende-new-moon-1,,Ende,new-moon,kok kuɖəɽ,kok kuɖəɽ,,,,,,,,d1a32f8ff2a17647e0ee7171b4f6685d
Ende-new-moon-2,,Ende,new-moon,kokkuɖɘɽ,kokkuɖɘɽ,,,,,,,,d1a32f8ff2a17647e0ee7171b4f6685d
Kawam-new-moon-1,,Kawam,new-moon,kok ɖonaj,kok ɖonaj,,,,,,,,e3033cd37f54da954fd7b1c850cfad2d
Kawam-new-moon-2,,Kawam,new-moon,kokɽɘnaj,kokɽɘnaj,,,,,,,,e3033cd37f54da954fd7b1c850cfad2d
Kawam-new-moon-3,,Kawam,new-moon,kok kuɖur,kok kuɖur,,,,,,,,
Kawam-new-moon-4,,Kawam,new-moon,kokkud͡ʒur,kokkud͡ʒur,,,,,,,,
Kawam-new-moon-5,,Kawam,new-moon,sisorkok,sisorkok,,,,,,,,
Taeme-new-moon-1,,Taeme,new-moon,kʷak kʷɪɖɪl,kʷak kʷɪɖɪl,,,,,,,,df1e5c247f2fdb411a43a4b68ac5fe9b
Taeme-new-moon-2,,Taeme,new-moon,kʷakkʷɪɖɪl,kʷakkʷɪɖɪl,,,,,,,,df1e5c247f2fdb411a43a4b68ac5fe9b
Taeme-new-moon-3,,Taeme,new-moon,kʷɑksɪsɪr,kʷɑksɪsɪr,,,,,,,,3e73d491c49ff7600f4c3570d5c7bc2f
Agob-night-1,,Agob,night,kut,kut,,,,,,,,6ac935d6c3668e17a04d44708ae34178
Agob-night-2,,Agob,night,kut,kut,,,,,,,,6ac935d6c3668e17a04d44708ae34178
Em-night-1,,Em,night,iɖob,iɖob,,,,,,,,14ba1a5e794d5acedb355e8262ee6513
Em-night-2,,Em,night,iɖob,iɖob,,,,,,,,14ba1a5e794d5acedb355e8262ee6513
Ende-night-1,,Ende,night,iɖob,iɖob,,,,,,,,797391922c8d1acb0a968c758c63b76f
Ende-night-2,,Ende,night,iɖob,iɖob,,,,,,,,797391922c8d1acb0a968c758c63b76f
Idi-night-1,,Idi,night,kʷɪt,kʷɪt,,,,,,,,
Idi-night-2,,Idi,night,kwt,kwt,,,,,,,,
Kawam-night-1,,Kawam,night,iɖob,iɖob,,,,,,,,ae204a26adf606b667206c49e1975241
Kawam-night-2,,Kawam,night,iɖʌb,iɖʌb,,,,,,,,ae204a26adf606b667206c49e1975241
Kawam-night-3,,Kawam,night,id͡ʒɔb,id͡ʒɔb,,,,,,,,
Taeme-night-1,,Taeme,night,kʷɪt,kʷɪt,,,,,,,,12db2b82ebb9de684598beb26b6150d8
Taeme-night-2,,Taeme,night,kʷɪtɘ,kʷɪtɘ,,,,,,,,12db2b82ebb9de684598beb26b6150d8
Taeme-night-3,,Taeme,night,kʷɪt,kʷɪt,,,,,,,,e9c77584e199865919bedf162a3064c9
Agob-nine-1,,Agob,nine,nõnõ mit,nõnõ mit,,,,,,,,52de7ea2b17b3d866368094ba089b766
Agob-nine-2,,Agob,nine,nõnõmit,nõnõmit,,,,,,,,52de7ea2b17b3d866368094ba089b766
Em-nine-1,,Em,nine,komɽebi komɽebi komɽebi komɽebi ʈoŋdai,komɽebi komɽebi komɽebi komɽebi ʈoŋdai,,,,,,,,070a846b849243d0a4107d198587fae8
Em-nine-2,,Em,nine,komɽejbikomɽejbikomɽejbikomɽejbiʈoŋedɐj,komɽejbikomɽejbikomɽejbikomɽejbiʈoŋedɐj,,,,,,,,070a846b849243d0a4107d198587fae8
Ende-nine-1,,Ende,nine,najn,najn,,,,,,,,e10b89e70fb2769572f5461c20e5393c
Ende-nine-2,,Ende,nine,najn,najn,,,,,,,,e10b89e70fb2769572f5461c20e5393c
Taeme-nine-1,,Taeme,nine,ŋæm,ŋæm,,,,,,,,f33438f280c92188c2b1145523d863c5
Taeme-nine-2,,Taeme,nine,ŋam,ŋam,,,,,,,,f33438f280c92188c2b1145523d863c5
Agob-no-1,,Agob,no,ɖonaj,ɖonaj,,,,,,,,73d04d846b4e462d00d1cdfc04439db3
Agob-no-2,,Agob,no,ɖonaj,ɖonaj,,,,,,,,73d04d846b4e462d00d1cdfc04439db3
Em-no-1,,Em,no,ɖonaj,ɖonaj,,,,,,,,92ad6fe4452f608db2c4759b30779790
Em-no-2,,Em,no,ɖonɐj,ɖonɐj,,,,,,,,92ad6fe4452f608db2c4759b30779790
Ende-no-1,,Ende,no,ɖone,ɖone,,,,,,,,3a876999ea00af33cb4b67cfb9353ebc
Ende-no-2,,Ende,no,ɖone,ɖone,,,,,,,,3a876999ea00af33cb4b67cfb9353ebc
Kawam-no-1,,Kawam,no,ɖonai,ɖonai,,,,,,,,4abe540ff851c5ca4cd445917915560d
Kawam-no-2,,Kawam,no,ɖonɐj,ɖonɐj,,,,,,,,4abe540ff851c5ca4cd445917915560d
Kawam-no-3,,Kawam,no,d͡ʒonaj,d͡ʒonaj,,,,,,,,
Taeme-no-1,,Taeme,no,jao,jao,,,,,,,,9f9e60baf9245f61e5c84cd733f10eb6
Taeme-no-2,,Taeme,no,jaw,jaw,,,,,,,,9f9e60baf9245f61e5c84cd733f10eb6
Agob-nose-1,,Agob,nose,muɽuŋ,muɽuŋ,,,,,,,,439be107d7e5f544cdb118c52ea07439
Agob-nose-2,,Agob,nose,muruŋ,muruŋ,,,,,,,,439be107d7e5f544cdb118c52ea07439
Em-nose-1,,Em,nose,muɽuŋ,muɽuŋ,,,,,,,,f97b2b744fa6427b356aa228016a03dc
Em-nose-2,,Em,nose,muɽuŋ,muɽuŋ,,,,,,,,f97b2b744fa6427b356aa228016a03dc
Ende-nose-1,,Ende,nose,mɪɽɪŋ,mɪɽɪŋ,,,,,,,,1749005657da3cb53210afbfd87a936c
Ende-nose-2,,Ende,nose,mɘɽɨŋ,mɘɽɨŋ,,,,,,,,1749005657da3cb53210afbfd87a936c
Kawam-nose-1,,Kawam,nose,muruŋ,muruŋ,,,,,,,,d3b5aa44d6b8ca7bf5659f30a2d4d446
Kawam-nose-2,,Kawam,nose,muruŋ,muruŋ,,,,,,,,d3b5aa44d6b8ca7bf5659f30a2d4d446
Kawam-nose-3,,Kawam,nose,muruŋ,muruŋ,,,,,,,,
Taeme-nose-1,,Taeme,nose,wɪɖ,wɪɖ,,,,,,,,f7fdaf527d7f0863b3dc57e1d4660195
Taeme-nose-2,,Taeme,nose,wɪdɘ,wɪdɘ,,,,,,,,f7fdaf527d7f0863b3dc57e1d4660195
Taeme-nose-3,,Taeme,nose,wɪd,wɪd,,,,,,,,99e46944d17eabf64278a0b881e2e1e2
Taeme-nose-4,,Taeme,nose,wɪd,wɪd,,,,,,,,99e46944d17eabf64278a0b881e2e1e2
Agob-not-1,,Agob,not,ɖonaj,ɖonaj,,,,,,,,6f7fe61485b0aac4929581303508570f
Agob-not-2,,Agob,not,ɖonaj,ɖonaj,,,,,,,,6f7fe61485b0aac4929581303508570f
Em-not-1,,Em,not,ɖonaj,ɖonaj,,,,,,,,92ad6fe4452f608db2c4759b30779790
Em-not-2,,Em,not,ɖonɐj,ɖonɐj,,,,,,,,92ad6fe4452f608db2c4759b30779790
Ende-not-1,,Ende,not,ɖone,ɖone,,,,,,,,0765b878f4b124f2b1263de59a8ef08d
Ende-not-2,,Ende,not,ɖone,ɖone,,,,,,,,0765b878f4b124f2b1263de59a8ef08d
Kawam-not-1,,Kawam,not,ɖonai,ɖonai,,,,,,,,88f0d0adc1302b22583466c168cf7b94
Kawam-not-2,,Kawam,not,mara,mara,,,,,,,,068b63b1567b2971c2c77351b472b04b
Kawam-not-3,,Kawam,not,ɖonɐj,ɖonɐj,,,,,,,,88f0d0adc1302b22583466c168cf7b94
Kawam-not-4,,Kawam,not,mara,mara,,,,,,,,068b63b1567b2971c2c77351b472b04b
Kawam-not-5,,Kawam,not,mara,mara,,,,,,,,
Taeme-not-1,,Taeme,not,jao,jao,,,,,,,,ec9d7eb628b3f51fb08c36ced9c8287e
Taeme-not-2,,Taeme,not,jaw,jaw,,,,,,,,ec9d7eb628b3f51fb08c36ced9c8287e
Agob-old-1,,Agob,old,ɡudne,ɡudne,,,,,,,,078a57d3ccf2441022a04aff664538c0
Agob-old-2,,Agob,old,ɡudasim,ɡudasim,,,,,,,,bb50d15e9676dc7690ffe16303e7f509
Agob-old-3,,Agob,old,ɡudəne,ɡudəne,,,,,,,,078a57d3ccf2441022a04aff664538c0
Agob-old-4,,Agob,old,ɡudasim,ɡudasim,,,,,,,,bb50d15e9676dc7690ffe16303e7f509
Em-old-1,,Em,old,ɡudne,ɡudne,,,,,,,,2fddee39dfcfbc29e57e17e2d4887889
Em-old-2,,Em,old,ɡudəne,ɡudəne,,,,,,,,2fddee39dfcfbc29e57e17e2d4887889
Ende-old-1,,Ende,old,ɡudne,ɡudne,,,,,,,,e097d2dfddca22848d60ece0849f233c
Ende-old-2,,Ende,old,ɡudne,ɡudne,,,,,,,,e097d2dfddca22848d60ece0849f233c
Idi-old-1,,Idi,old,ɡʷɪɖiʈ,ɡʷɪɖiʈ,,,,,,,,
Idi-old-2,,Idi,old,ɡwdhith,ɡwdhith,,,,,,,,
Kawam-old-1,,Kawam,old,ɡudne,ɡudne,,,,,,,,f5df9b2963e3b6fe8c4cf81650ac2843
Kawam-old-2,,Kawam,old,ɡudne,ɡudne,,,,,,,,f5df9b2963e3b6fe8c4cf81650ac2843
Kawam-old-3,,Kawam,old,ɡudne,ɡudne,,,,,,,,
Taeme-old-1,,Taeme,old,ɡʷɪdɪni,ɡʷɪdɪni,,,,,,,,de6f3f939d651788d05671c13ebc4918
Taeme-old-2,,Taeme,old,ɡʷɪdɪni,ɡʷɪdɪni,,,,,,,,de6f3f939d651788d05671c13ebc4918
Taeme-old-3,,Taeme,old,ɡʷɪlɪn,ɡʷɪlɪn,,,,,,,,7f90e03c8490f2aaf0d5b4649049aebc
Agob-old-garden-1,,Agob,old-garden,eɡe kuɽbaɡ,eɡe kuɽbaɡ,,,,,,,,b6b53914a4edc883c54805d66a17169e
Agob-old-garden-2,,Agob,old-garden,eɡekuɽbɐɡ,eɡekuɽbɐɡ,,,,,,,,b6b53914a4edc883c54805d66a17169e
Em-old-garden-1,,Em,old-garden,poɽe kuɖuɽ,poɽe kuɖuɽ,,,,,,,,87ab2a5dfd2f1d25b63bbf330656ce7b
Em-old-garden-2,,Em,old-garden,poɽekuɖuɻ,poɽekuɖuɻ,,,,,,,,87ab2a5dfd2f1d25b63bbf330656ce7b
Ende-old-garden-1,,Ende,old-garden,ɡʷeɡ kuɖəɽ,ɡʷeɡ kuɖəɽ,,,,,,,,cac74a1e5103efab56977eda01036da9
Ende-old-garden-2,,Ende,old-garden,ɡʷeɡkuɖɘɽ,ɡʷeɡkuɖɘɽ,,,,,,,,cac74a1e5103efab56977eda01036da9
Kawam-old-garden-1,,Kawam,old-garden,ɡoiɡ kuɖur,ɡoiɡ kuɖur,,,,,,,,5d20319fd008640b04f6380547d2e1d7
Kawam-old-garden-2,,Kawam,old-garden,ɡojkkuɖuɹ,ɡojkkuɖuɹ,,,,,,,,5d20319fd008640b04f6380547d2e1d7
Kawam-old-garden-3,,Kawam,old-garden,pore kuɖur,pore kuɖur,,,,,,,,
Kawam-old-garden-4,,Kawam,old-garden,ɡojkkud͡ʒur,ɡojkkud͡ʒur,,,,,,,,
Taeme-old-garden-1,,Taeme,old-garden,jereʈ,jereʈ,,,,,,,,c5c4181c95272f932e449a79182b943d
Taeme-old-garden-2,,Taeme,old-garden,jerɛʈ,jerɛʈ,,,,,,,,c5c4181c95272f932e449a79182b943d
Taeme-old-garden-3,,Taeme,old-garden,ʈ͡ʂəŋəmtatra,ʈ͡ʂəŋəmtatra,,,,,,,,32d3795311bb333530c8926b0361ac14
Kawam-old-man-1,,Kawam,old-man,ramda,ramda,,,,,,,,
Kawam-old-woman-1,,Kawam,old-woman,mlamleɡ,mlamleɡ,,,,,,,,
Agob-older-sibling-1,,Agob,older-sibling,mosen,mosen,,,,,,,,0be690c5d3be36834b699a4170e52923
Agob-older-sibling-2,,Agob,older-sibling,mosen,mosen,,,,,,,,0be690c5d3be36834b699a4170e52923
Em-older-sibling-1,,Em,older-sibling,dada,dada,,,,,,,,b334d83bcba158960d88bdb7316fdc19
Em-older-sibling-2,,Em,older-sibling,dada,dada,,,,,,,,b334d83bcba158960d88bdb7316fdc19
Em-older-sibling-3,,Em,older-sibling,mosen,mosen,,,,,,,,
Ende-older-sibling-1,,Ende,older-sibling,dada,dada,,,,,,,,9b0066bd7794131143116ea2502b9e3d
Ende-older-sibling-2,,Ende,older-sibling,dɑdə,dɑdə,,,,,,,,9b0066bd7794131143116ea2502b9e3d
Kawam-older-sibling-1,,Kawam,older-sibling,mosen,mosen,,,,,,,,80344546a994a2d7bf713bb17abe7715
Kawam-older-sibling-2,,Kawam,older-sibling,dada,dada,,,,,,,,f23057d7db6214a58605a1bb558675f1
Kawam-older-sibling-3,,Kawam,older-sibling,mosen,mosen,,,,,,,,80344546a994a2d7bf713bb17abe7715
Kawam-older-sibling-4,,Kawam,older-sibling,mosen,mosen,,,,,,,,882caa90c253437185f039d4e76e6689
Kawam-older-sibling-5,,Kawam,older-sibling,mosen,mosen,,,,,,,,882caa90c253437185f039d4e76e6689
Kawam-older-sibling-6,,Kawam,older-sibling,mosen,mosen,,,,,,,,
Taeme-older-sibling-1,,Taeme,older-sibling,dadɐ,dadɐ,,,,,,,,87cb9b4f06b7aea541ae2ae5f27cd44c
Taeme-older-sibling-2,,Taeme,older-sibling,mɔsen,mɔsen,,,,,,,,9ea88c60b83908f95791fe8dd9df2b8f
Agob-one-1,,Agob,one,ʈupdibi,ʈupdibi,,,,,,,,f8b375a3465bcfd39069fe0fff1d79d8
Agob-one-2,,Agob,one,ʈ͡ʂupðibi,ʈ͡ʂupðibi,,,,,,,,f8b375a3465bcfd39069fe0fff1d79d8
Em-one-1,,Em,one,ʈoŋdai,ʈoŋdai,,,,,,,,a5dfa012145878f7d464a69c2ef515f1
Em-one-2,,Em,one,ʈoŋəðɛ,ʈoŋəðɛ,,,,,,,,a5dfa012145878f7d464a69c2ef515f1
Ende-one-1,,Ende,one,ʈoŋdaj,ʈoŋdaj,,,,,,,,fe5ce31a03fa881b772a3ee6eee51862
Ende-one-2,,Ende,one,ʈoŋdɐj,ʈoŋdɐj,,,,,,,,fe5ce31a03fa881b772a3ee6eee51862
Kawam-one-1,,Kawam,one,ʈoŋopmaj,ʈoŋopmaj,,,,,,,,bb70060a1ab5081bfdc666dc2d5749f1
Kawam-one-2,,Kawam,one,ʈoŋo,ʈoŋo,,,,,,,,bd638c8d5da2f880815c39aafb8a6413
Kawam-one-3,,Kawam,one,ʈoŋɔpmaj,ʈoŋɔpmaj,,,,,,,,bb70060a1ab5081bfdc666dc2d5749f1
Kawam-one-4,,Kawam,one,ʈoŋɔ,ʈoŋɔ,,,,,,,,bd638c8d5da2f880815c39aafb8a6413
Kawam-one-5,,Kawam,one,t͡ʃoŋo,t͡ʃoŋo,,,,,,,,
Taeme-one-1,,Taeme,one,zindabe,zindabe,,,,,,,,7cc61bd48cc8c4f58536d14eb7957573
Taeme-one-2,,Taeme,one,zɪndabe,zɪndabe,,,,,,,,7cc61bd48cc8c4f58536d14eb7957573
Agob-paddle-1,,Agob,paddle,aibi,aibi,,,,,,,,682f83a9e048ca8b82fac9411b8546df
Agob-paddle-2,,Agob,paddle,ajbi,ajbi,,,,,,,,682f83a9e048ca8b82fac9411b8546df
Em-paddle-1,,Em,paddle,aibi,aibi,,,,,,,,051f2927dd382db718e5403abc88f8b8
Em-paddle-2,,Em,paddle,ajbi,ajbi,,,,,,,,051f2927dd382db718e5403abc88f8b8
Ende-paddle-1,,Ende,paddle,widere,widere,,,,,,,,26de1b83ddca108140c6ba2ecf2b1349
Ende-paddle-2,,Ende,paddle,widere,widere,,,,,,,,26de1b83ddca108140c6ba2ecf2b1349
Kawam-paddle-1,,Kawam,paddle,salim,salim,,,,,,,,262277a8445085f6faa91079bc3f1d51
Kawam-paddle-2,,Kawam,paddle,salɪm,salɪm,,,,,,,,262277a8445085f6faa91079bc3f1d51
Kawam-paddle-3,,Kawam,paddle,salim,salim,,,,,,,,
Taeme-paddle-1,,Taeme,paddle,widiri,widiri,,,,,,,,1ca60ad5d55f4fe1f01b52037660f418
Taeme-paddle-2,,Taeme,paddle,widiri,widiri,,,,,,,,1ca60ad5d55f4fe1f01b52037660f418
Taeme-paddle-3,,Taeme,paddle,widiri,widiri,,,,,,,,cdf301fb578fcda9d0cb9d6a2cbd4533
Agob-pain-1,,Agob,pain,ʈæʈle,ʈæʈle,,,,,,,,ad756108aacb46541c4892ba32f4e45a
Agob-pain-2,,Agob,pain,tɵtɵp,tɵtɵp,,,,,,,,73070e9adab2738cd3b57fa973b3376d
Agob-pain-3,,Agob,pain,ʈætle,ʈætle,,,,,,,,ad756108aacb46541c4892ba32f4e45a
Agob-pain-4,,Agob,pain,tətəp,tətəp,,,,,,,,73070e9adab2738cd3b57fa973b3376d
Em-pain-1,,Em,pain,totop,totop,,,,,,,,fb7b82d6628e5b22a6a0f910a82e1960
Em-pain-2,,Em,pain,tɔtɔp,tɔtɔp,,,,,,,,fb7b82d6628e5b22a6a0f910a82e1960
Ende-pain-1,,Ende,pain,tətəp,tətəp,,,,,,,,1c481667c0b9e8edcbee4cf77c521ba3
Ende-pain-2,,Ende,pain,tətəp,tətəp,,,,,,,,1c481667c0b9e8edcbee4cf77c521ba3
Kawam-pain-1,,Kawam,pain,ʈoʈop,ʈoʈop,,,,,,,,929dcceafd00a12a5c4d1b9378595ea4
